id,educ,peduc,kids,agem,rural
11590,0,9,2,14,1
11591,7,11,6,17,1
11592,0,4,4,14,1
11593,9,10,0,21,1
11594,12,12,2,21,1
11595,2,9,0,18,1
11596,0,4,2,13,1
11597,8,12,1,18,1
11598,0,0,0,14,1
11599,0,0,2,13,1
11600,0,0,3,16,1
11601,0,7,5,14,1
11602,0,0,6,14,1
11603,3,8,0,15,1
11604,0,4,7,16,1
11605,9,8,3,19,1
11606,0,5,5,15,1
11607,0,5,6,16,1
11608,8,17,3,16,1
11609,0,0,7,15,1
11610,0,5,6,14,1
11611,0,0,1,14,1
11612,0,0,3,15,1
11613,0,0,2,13,1
11614,0,0,5,13,1
11615,0,10,2,19,1
11616,0,0,3,16,1
11617,5,3,1,17,1
11618,2,0,1,16,1
11619,0,5,5,17,1
11620,4,0,5,16,1
11621,0,5,6,13,1
11622,0,3,4,13,1
11623,0,6,6,14,1
11624,0,5,2,13,1
11625,10,7,2,20,1
11626,0,2,0,15,1
11627,0,0,4,16,1
11628,0,8,8,14,1
11629,4,5,5,16,1
11630,0,8,5,15,1
11631,0,7,2,12,1
11632,7,10,3,18,1
11633,0,0,4,17,1
11634,8,13,1,14,1
11635,0,0,6,17,1
11636,0,2,2,21,1
11637,0,1,4,14,1
11638,0,0,2,14,1
11639,0,5,4,15,1
11640,0,0,2,16,1
11641,0,0,5,19,1
11642,0,0,2,15,1
11643,0,2,5,17,1
11644,8,3,0,16,1
11645,0,5,3,16,1
11646,0,0,9,15,1
11647,0,5,5,16,1
11648,0,0,6,16,1
11649,0,0,4,17,1
11650,3,0,4,15,1
11651,0,1,2,16,1
11652,0,0,4,16,1
11653,0,0,6,15,1
11654,0,0,3,16,1
11655,0,0,8,20,1
11656,0,0,2,25,1
11657,0,0,4,17,1
11658,0,0,3,20,1
11659,0,0,7,18,1
11660,0,0,2,14,1
11661,0,0,7,17,1
11662,0,0,5,15,1
11663,5,11,0,16,1
11664,0,0,2,16,1
11665,6,6,4,17,1
11666,0,0,2,17,1
11667,0,0,3,16,1
11668,0,12,6,17,1
11669,4,0,0,19,1
11670,0,0,2,19,1
11671,0,0,1,13,1
11672,8,8,2,17,1
11673,0,0,6,15,1
11674,0,0,4,18,1
11675,0,0,3,17,1
11676,0,0,0,23,1
11677,4,8,6,17,1
11678,0,5,0,15,1
11679,0,8,2,15,1
11680,0,0,2,13,1
11681,0,5,4,16,1
11682,0,0,1,14,1
11683,0,0,5,16,1
11684,0,0,3,17,1
11685,0,0,0,15,1
11686,6,9,1,18,1
11687,3,3,2,13,1
11688,0,0,3,16,1
11689,0,0,4,16,1
11690,0,0,5,14,1
11691,0,2,3,17,1
11692,0,4,2,15,1
11693,0,2,2,13,1
11694,0,5,3,14,1
11695,0,0,4,13,1
11696,4,0,2,18,1
11697,0,0,5,16,1
11698,0,5,2,13,1
11699,0,0,4,16,1
11700,0,0,2,15,1
11701,0,0,4,12,1
11702,0,2,3,16,1
11703,1,17,3,20,1
11704,0,0,2,15,1
11705,0,0,2,12,1
11706,3,10,3,14,1
11707,0,3,6,17,1
11708,0,4,4,15,1
11709,0,0,3,12,1
11710,5,4,4,18,1
11711,4,3,0,18,1
11712,5,10,0,20,1
11713,0,5,4,16,1
11714,8,5,1,17,1
11715,1,2,5,18,1
11716,0,4,3,14,1
11717,0,0,3,19,1
11718,0,5,5,15,1
11719,0,7,2,17,1
11720,5,5,1,18,1
11721,2,10,4,18,1
11722,0,0,3,18,1
11723,0,0,4,17,1
11724,5,5,1,16,1
11725,0,0,4,15,1
11726,6,8,2,13,1
11727,6,11,5,15,1
11728,8,12,2,17,1
11729,5,8,0,20,1
11730,5,4,5,16,1
11731,0,4,5,15,1
11732,0,0,5,16,1
11733,5,15,2,16,1
11734,9,15,3,18,1
11735,0,4,1,15,1
11736,0,3,5,16,1
11737,0,8,3,13,1
11738,0,0,6,16,1
11739,0,0,6,15,1
11740,0,0,1,17,1
11741,1,3,1,16,1
11742,5,8,1,14,1
11743,0,2,5,15,1
11744,10,10,3,18,1
11745,0,8,1,18,1
11746,0,8,2,16,1
11747,9,15,4,16,1
11748,12,12,0,20,1
11749,0,0,0,18,1
11750,0,9,1,17,1
11751,14,15,0,20,1
11752,8,12,2,18,1
11753,0,8,4,13,1
11754,8,8,0,17,1
11755,0,0,8,18,1
11756,5,0,5,19,1
11757,0,0,7,16,1
11758,0,5,5,18,1
11759,0,3,4,14,1
11760,0,9,0,18,1
11761,0,0,8,15,1
11762,0,0,8,18,1
11763,0,0,3,18,1
11764,0,3,3,17,1
11765,0,0,5,18,1
11766,3,15,4,16,1
11767,0,3,2,16,1
11768,0,0,4,16,1
11769,3,8,2,19,1
11770,0,5,3,19,1
11771,0,6,3,17,1
11772,0,8,1,21,1
11773,0,0,8,15,1
11774,0,5,1,16,1
11775,0,0,3,23,1
11776,4,0,2,17,1
11777,0,4,3,16,1
11778,0,0,6,17,1
11779,0,0,3,17,1
11780,0,4,0,18,1
11781,0,3,6,17,1
11782,0,0,0,21,1
11783,0,5,1,20,1
11784,0,0,3,14,1
11785,4,15,2,16,1
11786,0,8,4,16,1
11787,0,0,5,16,1
11788,0,12,0,15,1
11789,0,0,5,15,1
11790,0,5,5,14,1
11791,0,6,0,17,1
11792,8,7,0,19,1
11793,0,3,3,16,1
11794,0,0,5,17,1
11795,5,0,0,17,1
11796,5,0,0,18,1
11797,0,0,3,18,1
11798,0,5,3,15,1
11799,0,5,3,12,1
11800,0,0,0,19,1
11801,0,0,2,16,1
11802,0,4,7,14,1
11803,7,7,4,17,1
11804,0,0,5,18,1
11805,0,0,2,15,1
11806,8,17,3,17,1
11807,1,4,3,16,1
11808,7,15,1,15,1
11809,0,6,3,18,1
11810,0,5,0,15,1
11811,4,9,3,15,1
11812,8,15,0,19,1
11813,7,7,4,18,1
11814,0,6,3,15,1
11815,0,0,2,12,1
11816,0,5,3,15,1
11817,0,0,0,14,1
11818,0,0,2,16,1
11819,0,0,3,19,1
11820,0,5,1,16,1
11821,0,0,2,15,1
11822,0,5,0,19,1
11823,0,0,4,12,1
11824,8,8,0,17,1
11825,0,0,3,14,1
11826,0,8,2,14,1
11827,0,8,5,16,1
11828,0,8,6,15,1
11829,0,5,3,14,1
11830,0,0,0,15,1
11831,0,4,3,16,1
11832,4,8,3,18,1
11833,5,15,0,16,1
11834,7,12,1,15,1
11835,0,5,4,17,1
11836,9,0,0,18,1
11837,4,10,1,19,1
11838,0,5,3,12,1
11839,0,6,3,17,1
11840,3,4,1,12,1
11841,5,10,2,23,1
11842,8,12,2,22,1
11843,2,2,4,15,1
11844,0,7,3,14,1
11845,0,3,5,15,1
11846,0,12,1,12,1
11847,0,4,4,16,1
11848,0,0,3,15,1
11849,0,8,3,15,1
11850,3,8,2,17,1
11851,0,2,4,14,1
11852,5,7,1,14,1
11853,0,3,0,13,1
11854,0,0,4,14,1
11855,5,0,5,15,1
11856,0,0,4,16,1
11857,0,7,2,16,1
11858,3,4,1,17,1
11859,2,0,3,15,1
11860,0,0,4,16,1
11861,10,9,3,18,1
11862,8,15,3,17,1
11863,10,17,1,16,1
11864,7,15,4,19,1
11865,5,10,2,20,1
11866,0,0,2,16,1
11867,0,4,3,19,1
11868,0,7,0,20,1
11869,5,10,3,15,1
11870,10,10,0,17,1
11871,0,3,5,14,1
11872,0,2,2,14,1
11873,5,12,0,17,1
11874,2,10,9,17,1
11875,1,8,2,15,1
11876,0,0,3,15,1
11877,3,4,3,18,1
11878,0,0,4,15,1
11879,0,1,2,16,1
11880,0,2,3,14,1
11881,12,15,0,20,1
11882,5,5,1,18,1
11883,0,7,1,15,1
11884,0,5,2,18,1
11885,5,5,2,18,1
11886,0,0,1,16,1
11887,0,0,2,16,1
11888,0,4,2,18,1
11889,0,2,0,23,1
11890,0,2,3,15,1
11891,0,0,0,15,1
11892,0,0,4,17,1
11893,0,0,8,18,1
11894,6,3,0,13,1
11895,0,5,6,23,1
11896,4,0,2,18,1
11897,0,0,6,14,1
11898,0,0,4,18,1
11899,0,0,7,16,1
11900,0,9,6,15,1
11901,0,0,5,16,1
11902,0,5,3,16,1
11903,0,0,6,18,1
11904,0,0,2,14,1
11905,0,4,3,16,1
11906,0,0,10,17,1
11907,0,0,7,16,1
11908,0,7,0,16,1
11909,0,0,4,16,1
11910,0,3,5,15,1
11911,0,0,5,17,1
11912,0,0,5,14,1
11913,0,0,7,17,1
11914,0,0,6,14,1
11915,0,6,5,18,1
11916,3,10,2,15,1
11917,8,12,2,16,1
11918,0,3,10,16,1
11919,0,0,4,13,1
11920,0,8,4,14,1
11921,4,8,4,16,1
11922,0,3,7,18,1
11923,0,3,0,16,1
11924,8,8,3,15,1
11925,0,1,8,17,1
11926,0,0,3,17,1
11927,0,5,3,17,1
11928,0,0,6,16,1
11929,0,0,7,16,1
11930,3,5,2,16,1
11931,0,7,2,21,1
11932,0,5,5,20,1
11933,5,8,5,20,1
11934,0,0,7,15,1
11935,0,7,8,16,1
11936,2,4,5,12,1
11937,5,7,1,19,1
11938,0,8,3,15,1
11939,0,6,3,17,1
11940,0,5,4,18,1
11941,0,0,3,17,1
11942,0,0,6,15,1
11943,0,12,3,13,1
11944,3,0,5,13,1
11945,0,9,3,16,1
11946,0,7,5,13,1
11947,7,7,0,20,1
11948,0,8,3,13,1
11949,0,0,0,13,1
11950,0,0,5,14,1
11951,5,5,0,16,1
11952,10,9,1,15,1
11953,0,10,1,16,1
11954,0,3,4,17,1
11955,4,12,4,13,1
11956,0,12,4,17,1
11957,5,12,4,16,1
11958,0,12,4,14,1
11959,5,2,0,18,1
11960,8,10,2,18,1
11961,7,8,3,15,1
11962,10,8,3,19,1
11963,0,3,4,15,1
11964,0,0,4,13,1
11965,0,8,1,16,1
11966,10,10,1,23,1
11967,3,12,0,19,1
11968,0,17,0,17,1
11969,2,8,2,17,1
11970,7,17,1,19,1
11971,7,4,0,18,1
11972,0,6,8,13,1
11973,0,2,4,13,1
11974,0,7,0,17,1
11975,6,7,0,17,1
11976,2,10,3,17,1
11977,0,5,5,13,1
11978,0,0,5,16,1
11979,0,15,0,18,1
11980,7,10,0,18,1
11981,0,0,2,15,1
11982,5,11,4,14,1
11983,5,8,2,15,1
11984,5,10,0,18,1
11985,0,2,3,21,1
11986,5,3,1,17,1
11987,0,8,2,17,1
11988,0,8,7,16,1
11989,7,8,3,19,1
11990,0,20,4,16,1
11991,0,0,5,17,1
11992,6,9,1,17,1
11993,0,0,5,18,1
11994,0,0,3,17,1
11995,0,0,4,17,1
11996,0,5,3,17,1
11997,10,10,2,19,1
11998,9,15,0,21,1
11999,0,8,1,19,1
12000,0,10,5,17,1
12001,0,0,4,16,1
12002,5,3,0,18,1
12003,0,0,4,18,1
12004,0,0,3,20,1
12005,7,5,0,17,1
12006,0,0,5,17,1
12007,5,5,2,15,1
12008,0,8,1,14,1
12009,0,0,4,12,1
12010,0,0,4,13,1
12011,5,5,1,12,1
12012,0,0,2,16,1
12013,0,8,2,14,1
12014,5,0,5,14,1
12015,0,0,4,13,1
12016,0,0,4,19,1
12017,0,0,4,14,1
12018,0,0,6,12,1
12019,0,9,2,18,1
12020,8,8,3,14,1
12021,8,8,2,17,1
12022,0,5,2,14,1
12023,0,5,5,19,1
12024,0,0,8,14,1
12025,0,0,3,16,1
12026,0,10,2,15,1
12027,0,0,3,13,1
12028,7,8,2,17,1
12029,0,0,4,12,1
12030,0,0,4,15,1
12031,0,0,6,15,1
12032,3,5,2,18,1
12033,0,0,9,14,1
12034,0,0,5,12,1
12035,9,7,0,19,1
12036,0,8,3,18,1
12037,0,4,0,18,1
12038,0,9,3,13,1
12039,7,9,3,16,1
12040,0,11,2,16,1
12041,0,0,4,12,0
12042,12,9,2,17,0
12043,0,0,3,18,0
12044,0,0,3,17,0
12045,4,6,2,18,0
12046,0,0,7,17,0
12047,5,8,1,17,0
12048,0,0,4,16,0
12049,0,4,8,16,0
12050,7,7,2,18,0
12051,0,0,1,15,0
12052,5,9,3,19,0
12053,9,12,2,16,0
12054,0,0,7,16,0
12055,12,10,2,18,0
12056,0,5,5,17,0
12057,7,8,2,20,0
12058,0,12,4,21,0
12059,0,0,3,17,0
12060,5,12,2,15,0
12061,17,15,0,23,0
12062,0,3,2,19,0
12063,0,10,3,21,0
12064,0,9,4,18,0
12065,4,10,2,26,0
12066,12,14,1,19,0
12067,7,11,4,16,0
12068,10,15,4,17,0
12069,9,5,4,18,0
12070,17,15,2,24,0
12071,15,15,1,24,0
12072,0,8,2,18,0
12073,9,15,1,24,0
12074,0,9,5,17,0
12075,0,9,3,20,0
12076,10,9,1,18,0
12077,12,17,1,25,0
12078,0,11,2,18,0
12079,10,13,3,17,0
12080,8,10,1,19,0
12081,6,10,4,18,0
12082,8,11,3,16,0
12083,9,12,2,16,0
12084,19,15,2,23,0
12085,17,19,1,24,0
12086,15,12,1,25,0
12087,10,10,1,22,0
12088,10,12,1,20,0
12089,0,0,5,16,1
12090,0,0,4,18,1
12091,0,0,5,15,1
12092,0,0,4,17,1
12093,3,3,2,15,1
12094,5,3,4,14,1
12095,7,8,0,15,1
12096,5,12,2,15,1
12097,0,9,0,30,1
12098,0,7,3,16,1
12099,0,8,3,17,1
12100,7,7,1,19,1
12101,0,10,3,20,1
12102,2,8,3,17,1
12103,0,5,4,18,1
12104,0,0,1,15,1
12105,0,8,1,18,1
12106,5,0,3,19,1
12107,0,0,2,16,1
12108,0,0,3,16,1
12109,0,4,3,14,1
12110,0,7,3,13,1
12111,0,5,6,19,1
12112,0,0,3,13,1
12113,0,5,4,18,1
12114,5,0,2,18,1
12115,0,0,2,16,1
12116,0,2,2,14,1
12117,0,3,7,14,1
12118,3,9,4,21,1
12119,0,1,6,12,1
12120,0,0,1,14,1
12121,0,6,3,15,1
12122,9,9,0,24,1
12123,0,5,6,20,1
12124,2,5,4,13,1
12125,0,0,5,20,1
12126,0,0,3,13,1
12127,0,0,5,19,1
12128,0,4,4,19,1
12129,0,0,3,15,1
12130,0,7,7,14,0
12131,5,15,4,14,0
12132,12,17,1,24,0
12133,9,10,3,19,0
12134,15,12,2,20,0
12135,19,17,1,24,0
12136,0,11,2,15,0
12137,8,7,3,14,0
12138,8,13,3,17,0
12139,8,10,3,16,0
12140,8,11,4,18,0
12141,13,15,2,19,0
12142,13,12,1,21,0
12143,0,12,2,14,0
12144,6,12,3,18,0
12145,7,10,1,17,0
12146,6,9,2,17,0
12147,8,15,3,13,0
12148,8,13,5,20,0
12149,6,12,0,20,1
12150,10,13,0,18,1
12151,0,0,5,16,1
12152,0,2,2,17,1
12153,10,12,1,18,1
12154,0,5,3,18,1
12155,8,12,0,18,1
12156,0,0,3,17,1
12157,0,5,6,21,1
12158,0,8,4,16,1
12159,0,8,3,16,1
12160,0,0,4,14,1
12161,4,5,3,18,1
12162,0,0,3,16,1
12163,0,8,1,15,1
12164,0,8,1,17,1
12165,0,7,2,15,1
12166,0,5,1,18,1
12167,7,11,0,17,1
12168,4,5,3,14,1
12169,0,2,2,16,1
12170,8,8,3,21,1
12171,0,0,1,15,1
12172,7,7,1,14,1
12173,0,0,4,14,1
12174,2,6,3,16,1
12175,0,5,2,15,1
12176,0,5,8,15,1
12177,4,7,4,13,1
12178,6,8,2,17,1
12179,5,6,4,14,1
12180,12,12,2,20,1
12181,5,10,4,15,1
12182,10,15,3,18,1
12183,0,2,2,13,1
12184,7,5,1,18,1
12185,8,12,2,17,0
12186,4,8,4,19,0
12187,0,0,5,18,0
12188,0,5,5,13,0
12189,0,5,5,15,0
12190,5,7,5,14,0
12191,5,9,3,19,0
12192,7,10,1,18,0
12193,9,12,2,18,0
12194,0,6,4,15,0
12195,0,12,3,19,0
12196,0,2,6,16,0
12197,0,5,6,15,0
12198,0,12,3,13,0
12199,0,12,4,14,0
12200,5,5,3,16,0
12201,0,8,0,17,0
12202,3,5,3,17,0
12203,0,0,6,16,0
12204,0,0,6,15,0
12205,0,0,7,14,0
12206,7,0,1,20,0
12207,0,3,4,16,0
12208,0,10,5,14,0
12209,8,12,4,15,0
12210,0,0,3,18,0
12211,0,0,3,18,0
12212,11,15,2,18,0
12213,0,0,4,15,0
12214,7,9,0,18,0
12215,12,5,2,17,0
12216,0,1,3,15,0
12217,7,13,2,14,0
12218,0,0,5,17,0
12219,0,2,6,13,0
12220,0,0,5,15,0
12221,0,8,4,14,0
12222,2,0,3,17,0
12223,5,8,2,17,0
12224,0,5,2,20,0
12225,0,8,1,14,0
12226,2,14,2,18,0
12227,15,17,0,21,0
12228,0,3,3,16,0
12229,0,7,1,19,0
12230,10,14,2,16,0
12231,0,8,4,16,0
12232,6,8,1,18,0
12233,2,8,2,17,0
12234,15,19,1,20,0
12235,7,11,5,17,0
12236,5,8,0,16,0
12237,7,17,3,17,0
12238,0,5,3,16,0
12239,0,7,0,22,0
12240,4,4,0,17,0
12241,0,0,4,15,0
12242,7,8,1,18,0
12243,12,11,2,25,0
12244,4,5,3,16,0
12245,7,7,0,18,0
12246,0,8,3,19,0
12247,8,17,4,18,0
12248,7,15,4,18,0
12249,5,5,2,18,0
12250,5,7,3,18,0
12251,2,0,3,14,0
12252,3,17,4,16,0
12253,10,10,2,18,0
12254,7,8,2,16,0
12255,10,10,1,22,0
12256,0,8,4,14,0
12257,10,10,2,18,0
12258,3,8,5,19,0
12259,0,10,6,17,0
12260,0,10,3,17,0
12261,15,10,1,22,0
12262,9,10,2,20,0
12263,8,11,3,21,0
12264,10,17,1,18,0
12265,0,0,6,17,0
12266,3,11,5,18,0
12267,17,5,1,17,0
12268,0,9,6,12,0
12269,0,7,3,17,0
12270,10,10,5,17,0
12271,12,17,2,20,0
12272,15,15,1,20,0
12273,5,8,6,20,0
12274,0,5,3,17,0
12275,0,0,3,16,0
12276,5,9,3,22,0
12277,12,12,2,20,0
12278,13,12,2,19,0
12279,12,12,1,22,0
12280,0,5,6,19,0
12281,2,5,2,17,0
12282,0,8,1,20,0
12283,0,0,0,18,0
12284,0,10,2,17,0
12285,10,10,4,16,0
12286,0,0,4,12,0
12287,8,12,1,16,0
12288,4,10,6,13,0
12289,4,12,4,14,0
12290,9,6,1,23,0
12291,5,7,4,18,0
12292,8,12,3,13,0
12293,5,4,2,13,0
12294,7,12,5,15,0
12295,7,0,1,17,1
12296,8,5,2,17,1
12297,10,12,1,19,1
12298,0,8,0,16,1
12299,0,4,4,16,1
12300,12,15,1,23,1
12301,5,15,0,21,1
12302,9,3,3,18,1
12303,7,18,3,17,1
12304,4,2,4,14,1
12305,4,4,4,15,1
12306,10,7,4,20,1
12307,5,0,1,17,1
12308,0,12,6,12,1
12309,9,11,1,20,1
12310,0,6,4,15,1
12311,8,12,2,18,1
12312,0,6,8,16,1
12313,5,9,3,17,1
12314,10,13,2,21,1
12315,0,15,4,15,1
12316,8,9,0,20,1
12317,8,10,3,16,1
12318,15,10,0,29,1
12319,13,19,2,22,0
12320,7,9,2,18,0
12321,13,10,4,23,0
12322,15,20,1,20,0
12323,5,6,0,19,0
12324,6,3,3,17,0
12325,3,4,0,16,0
12326,7,7,3,18,0
12327,10,15,2,21,0
12328,11,17,3,19,0
12329,0,4,3,19,0
12330,7,9,2,17,0
12331,8,8,4,19,0
12332,0,0,4,15,0
12333,0,8,5,16,0
12334,8,4,2,17,0
12335,12,17,1,21,0
12336,14,12,1,18,0
12337,14,20,3,24,0
12338,10,15,2,14,0
12339,19,17,1,28,0
12340,4,10,2,18,1
12341,5,8,3,16,1
12342,0,5,0,18,1
12343,6,8,4,16,1
12344,3,10,0,17,1
12345,0,2,6,16,1
12346,0,10,0,17,1
12347,5,10,2,15,1
12348,8,10,0,17,1
12349,7,12,3,15,1
12350,0,5,4,19,1
12351,9,12,0,17,1
12352,1,5,6,15,1
12353,5,4,6,16,1
12354,0,5,3,16,1
12355,13,17,1,22,1
12356,2,0,1,18,1
12357,4,8,1,18,1
12358,8,8,2,18,1
12359,0,8,2,17,1
12360,0,5,5,16,1
12361,0,9,2,16,1
12362,0,7,2,18,1
12363,0,2,4,16,1
12364,0,0,4,19,1
12365,8,15,0,19,1
12366,0,1,3,17,1
12367,5,8,2,18,1
12368,3,6,8,15,1
12369,0,7,3,16,1
12370,0,8,4,16,1
12371,5,8,0,20,1
12372,0,0,3,14,1
12373,7,12,1,18,1
12374,0,0,3,17,1
12375,7,15,0,19,1
12376,0,0,0,25,1
12377,0,0,4,14,1
12378,10,12,2,19,1
12379,0,0,3,15,1
12380,0,0,5,15,1
12381,8,11,6,15,1
12382,0,0,2,16,1
12383,0,0,3,13,1
12384,0,0,0,15,1
12385,5,8,3,17,1
12386,8,12,0,19,1
12387,4,10,2,16,1
12388,0,0,6,14,1
12389,8,12,6,16,1
12390,0,0,6,13,1
12391,8,8,2,17,1
12392,0,2,2,17,1
12393,0,0,5,13,1
12394,8,4,3,18,1
12395,0,0,3,16,1
12396,0,0,7,15,1
12397,0,0,5,16,1
12398,0,4,4,18,1
12399,0,2,2,15,1
12400,0,4,2,17,1
12401,0,0,6,14,1
12402,0,2,3,15,1
12403,0,0,3,16,1
12404,0,0,3,15,1
12405,0,0,3,14,1
12406,7,8,1,15,1
12407,0,0,3,17,1
12408,0,0,1,15,1
12409,0,8,5,12,1
12410,0,7,2,13,1
12411,0,4,1,17,1
12412,0,0,5,18,1
12413,0,0,1,17,1
12414,0,0,3,15,1
12415,6,9,6,13,1
12416,0,0,6,14,1
12417,4,8,0,19,1
12418,7,5,2,19,1
12419,15,15,2,20,1
12420,4,2,4,15,1
12421,7,12,5,19,1
12422,10,10,4,16,1
12423,12,11,4,17,1
12424,7,8,4,14,1
12425,10,17,3,16,1
12426,0,2,4,18,1
12427,5,10,4,20,1
12428,0,7,4,18,1
12429,6,9,2,16,1
12430,5,12,3,16,1
12431,7,11,3,16,1
12432,8,2,2,19,1
12433,0,0,0,16,1
12434,2,12,6,15,1
12435,5,0,3,15,1
12436,0,2,3,15,1
12437,10,8,1,20,1
12438,13,11,3,21,1
12439,4,10,2,18,1
12440,0,7,2,16,1
12441,4,8,3,15,1
12442,2,6,4,15,1
12443,0,8,0,15,1
12444,6,15,2,21,1
12445,5,10,4,17,1
12446,0,0,2,13,1
12447,2,9,3,19,1
12448,8,17,3,18,1
12449,12,12,5,21,1
12450,0,0,3,15,1
12451,0,0,1,15,1
12452,0,5,3,18,1
12453,2,5,3,17,1
12454,0,4,0,15,1
12455,0,0,7,20,1
12456,10,17,3,13,1
12457,0,0,6,12,1
12458,0,4,5,16,1
12459,0,0,2,14,1
12460,0,0,2,20,1
12461,0,2,4,15,1
12462,0,0,8,13,1
12463,14,12,1,16,0
12464,10,12,2,16,0
12465,0,9,3,17,0
12466,0,0,3,15,0
12467,16,18,2,20,0
12468,8,11,5,15,0
12469,15,13,1,24,0
12470,15,15,0,20,0
12471,2,10,4,25,0
12472,12,13,3,18,0
12473,8,10,0,24,0
12474,17,15,1,25,0
12475,9,15,1,22,0
12476,19,17,2,25,0
12477,0,0,6,19,0
12478,10,15,3,21,0
12479,0,8,1,18,0
12480,10,10,4,15,0
12481,0,5,3,16,0
12482,18,17,2,28,0
12483,0,0,5,13,1
12484,0,4,5,13,1
12485,6,8,2,17,1
12486,0,0,5,13,1
12487,0,10,3,13,1
12488,0,6,2,15,1
12489,5,8,2,15,1
12490,8,10,2,17,1
12491,8,10,2,16,1
12492,8,15,1,16,1
12493,5,15,7,16,1
12494,2,8,7,18,1
12495,0,0,6,13,1
12496,0,0,5,13,1
12497,0,5,3,13,1
12498,0,0,3,12,1
12499,0,9,3,17,1
12500,0,0,4,12,1
12501,0,0,4,13,1
12502,0,3,1,16,1
12503,0,3,2,16,1
12504,5,17,3,17,1
12505,0,0,4,12,1
12506,0,8,6,13,1
12507,7,10,2,17,1
12508,3,8,3,14,1
12509,3,12,3,14,0
12510,7,5,2,13,0
12511,4,8,3,18,0
12512,5,12,0,18,0
12513,0,2,5,17,0
12514,5,8,4,14,0
12515,5,0,3,16,0
12516,0,4,5,19,0
12517,0,8,2,18,0
12518,5,8,3,17,0
12519,0,0,5,16,0
12520,9,13,3,17,0
12521,5,15,3,14,0
12522,0,4,2,16,0
12523,5,4,0,19,0
12524,16,16,1,25,0
12525,7,10,2,17,0
12526,0,6,2,16,0
12527,0,5,3,18,0
12528,5,12,2,27,0
12529,2,8,2,17,0
12530,9,12,2,18,0
12531,8,2,3,16,0
12532,0,0,2,17,0
12533,0,7,3,14,0
12534,6,12,2,18,0
12535,4,5,5,16,0
12536,9,8,2,18,0
12537,3,10,5,14,0
12538,5,8,2,17,0
12539,3,6,4,19,0
12540,8,10,3,16,0
12541,8,10,1,18,0
12542,9,15,3,17,0
12543,5,9,3,15,0
12544,9,10,1,21,0
12545,0,15,3,18,0
12546,0,0,3,15,0
12547,9,10,3,21,0
12548,7,11,0,19,0
12549,1,10,5,16,0
12550,5,12,2,16,0
12551,2,5,2,18,0
12552,0,10,1,19,1
12553,9,13,2,17,1
12554,0,0,4,17,1
12555,0,1,0,14,1
12556,0,0,4,15,1
12557,0,12,1,17,1
12558,0,9,0,19,1
12559,0,8,1,18,1
12560,0,6,4,14,1
12561,0,0,0,18,1
12562,0,10,2,17,1
12563,8,10,4,22,1
12564,0,0,2,17,1
12565,0,0,2,18,1
12566,0,17,6,16,1
12567,9,0,1,20,1
12568,0,0,3,17,1
12569,0,0,5,14,1
12570,9,4,1,17,1
12571,0,0,5,18,1
12572,0,5,2,19,1
12573,8,7,2,17,1
12574,0,7,3,17,1
12575,7,5,4,20,1
12576,0,9,3,16,1
12577,10,15,3,17,0
12578,12,17,1,18,0
12579,0,2,5,14,0
12580,8,2,1,16,0
12581,8,14,3,18,0
12582,10,12,2,18,0
12583,0,0,7,15,0
12584,0,4,3,19,0
12585,0,1,3,13,0
12586,0,3,1,17,0
12587,7,0,2,18,0
12588,0,10,1,15,0
12589,3,0,3,18,0
12590,6,4,3,14,0
12591,5,10,3,20,0
12592,4,9,2,18,0
12593,0,4,1,16,0
12594,0,12,0,16,0
12595,0,4,3,15,0
12596,0,0,1,18,0
12597,0,3,3,12,0
12598,0,0,3,14,0
12599,0,0,5,16,0
12600,3,6,1,17,0
12601,0,3,7,17,0
12602,0,0,6,15,0
12603,0,5,5,15,0
12604,0,0,4,18,0
12605,0,10,5,13,0
12606,0,6,4,14,0
12607,0,5,7,18,0
12608,0,0,5,13,0
12609,0,0,6,14,0
12610,0,0,6,17,0
12611,0,7,4,16,0
12612,0,0,1,20,0
12613,0,0,7,17,0
12614,0,8,2,20,0
12615,0,2,4,16,0
12616,0,9,3,15,0
12617,0,10,4,20,0
12618,0,9,1,17,0
12619,3,10,0,18,0
12620,7,9,0,20,0
12621,0,4,2,15,0
12622,7,0,3,21,0
12623,0,0,3,18,0
12624,2,5,3,15,0
12625,0,4,3,19,1
12626,7,9,1,21,1
12627,0,9,3,17,1
12628,5,8,1,18,1
12629,0,5,2,16,1
12630,7,11,5,19,1
12631,9,15,2,17,1
12632,0,0,3,16,1
12633,8,12,3,21,1
12634,0,4,0,19,1
12635,4,5,3,17,1
12636,8,10,0,20,1
12637,2,0,3,16,1
12638,0,4,4,17,1
12639,0,3,4,15,1
12640,0,2,5,16,1
12641,9,12,0,18,1
12642,0,7,1,17,1
12643,8,0,1,19,1
12644,0,5,0,23,1
12645,6,12,0,21,1
12646,0,5,4,21,1
12647,0,5,5,17,1
12648,0,2,4,18,1
12649,0,7,4,17,1
12650,0,7,5,13,1
12651,0,4,1,16,1
12652,0,0,2,13,1
12653,0,7,0,15,1
12654,0,0,3,16,1
12655,5,7,0,17,1
12656,0,7,4,15,1
12657,0,9,3,15,1
12658,0,9,3,16,1
12659,0,7,3,16,1
12660,0,0,0,15,1
12661,0,3,5,14,1
12662,5,12,1,17,1
12663,0,0,3,16,1
12664,0,0,5,15,1
